Item,Data Element,Type,Max Length,Format,Description,Definition,File,Min_Date,Max_Date,Record_Type,pandas_dtype,polars_dtype
6,State Code,Character,2,,,"The abbreviation of the state or territory where the loan
property exists. See Appendix 2 for a listing of state codes.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,15,,
7,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the State Code
Value.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,15,,
8,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the State Code Value.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,15,,
1,Record Type = 19,Character,2,,,Government Agency and Loan Purpose Stratification,platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,19,,
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,19,,
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,19,,
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,19,,
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,19,,
6,Loan Type,Character,1,,,"This is the Federal government agency. Values are:
F = Federal Housing Administration
V = Veterans Administration
R = Rural Development
N = Native American Section 184
9 = Not Available",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,19,,
7,Loan Purpose,Numeric,1,,,"Values are:
1 = Purchase
2 = Refinance
3 = Loan Modification (HAMP)
4 = Loan Modification (non-HAMP)
9 = Not Available",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,19,,
8,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Loan Type
Value/Loan Purpose Value combination.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,19,,
9,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Loan Type Value/Loan Purpose Value combination.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,19,,
1,Record Type = 20,Character,2,,,"Issuer Level Removals Stratification; this record will not be
present in New Issuance files.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,20,,
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,20,,
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,20,,
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Value is X, C, or M.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,20,,
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,20,,
6,Issuer Number,Numeric,4,,,"A four-digit number which identifies the Issuer participating
in the Platinum Pool.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,20,,
7,Removal Type,Numeric,1,,,"This is a code of the reason for removal from the pool.
Values are:
1 = Mortgager Payoff
2 = Repurchase of Delinquent Loan
3 = Foreclosure with Claim Payment
4 = Loss Mitigation
5 = Substitution
6 = Other Removal",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,20,,
8,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Issuer
Number Value/Removal Type Value combination.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,20,,
9,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Issuer Number Value/Removal Type Value
combination.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,20,,
1,Record Type = 21,Character,2,,,"Issuer Level Government Agency Delinquency Stratification;
this record will not be present in New Issuance files.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,21,,
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,21,,
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,21,,
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Value is X, C, or M.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,21,,
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,21,,
6,Issuer Number,Numeric,4,,,"A four-digit number which identifies the Issuer participating
in the Platinum Pools.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,21,,
7,Loan Type,Character,1,,,"This is the Federal government agency. Values are:
F = Federal Housing Administration
V = Veterans Administration
R = Rural Development
N = Native American Section 184
A = All Agencies
9 = Not Available",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,21,,
8,Delinquency,Numeric,1,,,"Values are:
1 = 1 Month
2 = 2 Months
3 = 3+ Months",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,21,,
9,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Issuer ID
Value/Loan Type Value/Delinquency Value combination.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,21,,
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Issuer ID Value/Loan Type Value/Delinquency Value
combination.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,21,,
1,Record Type = 22,Character,2,,,"Government Agency and Delinquency Stratification; this
record will not be present in New Issuance files.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,22,,
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,22,,
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,22,,
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,22,,
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,22,,
6,Loan Type,Character,1,,,"This is the Federal government agency. Values are:
F = Federal Housing Administration
V = Veterans Administration
R = Rural Development
N = Native American Section 184
A = All Agencies
9 = Not Available",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,22,,
7,Delinquency,Numeric,1,,,"Values are:
1 = 1 Month
2 = 2 Months
3 = 3+ Months",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,22,,
8,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Loan Type
Value/Delinquency Value combination.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,22,,
9,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Loan Type Value/Delinquency Value combination.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,22,,
1,Record Type = 23,Character,2,,,"Government Agency and Interest Buy Down Stratification.
Not applicable to ARM pools; record is only produced only for
Buydown loans.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,23,,
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,23,,
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,23,,
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,23,,
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,23,,
6,Loan Type,Character,1,,,"This is the Federal government agency. Values are:
F = Federal Housing Administration
V = Veterans Administration
R = Rural Development
N = Native American Section 184
9 = Not Available",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,23,,
7,Buydown Status,Numeric,1,,,"Values are:
1 = Buydown Loan
2 = Not Buydown Loan
9 = Not Available",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,23,,
8,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Loan Type
Value/Buydown Status Value combination.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,23,,
9,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Loan Type Value/Buydown Status Value combination.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,23,,
1,Record Type = 24,Character,2,,,Not Available Stratification,platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,24,,
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,24,,
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,24,,
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,24,,
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,24,,
6,Not Available,Numeric,2,,,"Values are:
1 = Loan to Value (LTV) Not Available
2 = Combined Loan to Value (CLTV) Not Available
3 = Debt Income Ratio Not Available
4 = Credit Score Not Available",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,24,,
7,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Not
Available Value.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,24,,
8,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Not Available Value.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,24,,
1,Record Type = 25,Character,2,,,"Low and Moderate Income Area Stratification as defined by
the Department of Housing and Urban Development (HUD).",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,25,,
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,25,,
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,25,,
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,25,,
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,25,,
6,Low and Moderate Income Area,Numeric,1,,,"Value is:
Y = Property is in a Low and Moderate Income Area",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,25,,
7,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Low and
Moderate Income Area Value.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,25,,
8,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Low and Moderate Income Area Value.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,25,,
1,Record Type = 26,Character,2,,,"Re-Pooled Loans Stratification. Pools with re-pooled loans,
i.e. currently active loans in the pool that were previously
liquidated from another Ginnie Mae pool.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,26,,
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,26,,
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,26,,
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,26,,
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,26,,
6,Re-Pooled Loans,Numeric,1,,,"Value is:
Y = Re-Pooled Loans",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,26,,
7,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) of Re-Pooled loans in the
pool.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,26,,
8,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) of Re-
Pooled loans in the pool.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,26,,
1,Record Type = 27,Character,2,,,"FHA Partial Claims Stratification. Applies for active loans in
the pool that have had an FHA Partial Claims paid (includes
partial claims paid December 2016 and thereafter).",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,27,,
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,27,,
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,27,,
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,27,,
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,27,,
6,FHA Partial Claims,Numeric,1,,,"Value is:
Y = Pool contains FHA Partial Claim(s) data",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,27,,
7,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) of FHA Partial Claims in the
pool.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,27,,
8,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) of FHA
Partial Claims in the pool.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,27,,
1,Record Type = TS,Character,2,,,File Trailer Record,platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,TS,,
2,Reporting Period,Numeric,6,YYYYMM,,The monthly reporting period for the data in the file.,platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,TS,,
3,File Create Date,Date,8,YYYYMMDD,,The date that the file is produced.,platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,TS,,
4,Detail Record Count,Numeric,12,,,"Control total of the total number of Pool Supplemental
records in the file. This count will not include HS or TS
records.",platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2 (Apr 2022 - Feb 2023).pdf,2022-04-01,2023-02-01,TS,,
1,Record Type = HP,Character,2,,,File Header Record,platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2.1 (Mar 2023 - Jun 2023).pdf,2023-03-01,2023-06-01,HP,,
2,Reporting Period,Numeric,6,YYYYMM,,The monthly reporting period for the data in the file.,platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2.1 (Mar 2023 - Jun 2023).pdf,2023-03-01,2023-06-01,HP,,
3,Create Date,Date,8,YYYYMMDD,,The date that the file is produced.,platmonPS_PLATINUM PORTFOLIO ENHANCED SUPPLEMENTAL Layout V2.1.2.1 (Mar 2023 - Jun 2023).pdf,2023-03-01,2023-06-01,HP,,
